Time,Light,Location,Behaviour
539.44,Off,CloseCorridor,ConspecificInvestigation
539.48,Off,CloseCorridor,ConspecificInvestigation
539.52,Off,CloseCorridor,ConspecificInvestigation
539.56,Off,CloseCorridor,ConspecificInvestigation
539.6,Off,CloseCorridor,ConspecificInvestigation
539.64,Off,CloseCorridor,ConspecificInvestigation
539.68,Off,CloseCorridor,ConspecificInvestigation
539.72,Off,CloseCorridor,ConspecificInvestigation
539.76,Off,CloseCorridor,ConspecificInvestigation
539.8,Off,CloseCorridor,ConspecificInvestigation
539.84,Off,CloseCorridor,ConspecificInvestigation
539.88,Off,CloseCorridor,ConspecificInvestigation
539.92,Off,CloseCorridor,ConspecificInvestigation
539.96,Off,CloseCorridor,ConspecificInvestigation
540,Off,CloseCorridor,ConspecificInvestigation
540.04,Off,CloseCorridor,ConspecificInvestigation
540.08,Off,CloseCorridor,ConspecificInvestigation
540.12,Off,CloseCorridor,ConspecificInvestigation
540.16,Off,CloseCorridor,ConspecificInvestigation
540.2,Off,CloseCorridor,ConspecificInvestigation
540.24,Off,CloseCorridor,ConspecificInvestigation
540.28,Off,CloseCorridor,ConspecificInvestigation
540.32,Off,CloseCorridor,ConspecificInvestigation
540.36,Off,CloseCorridor,ConspecificInvestigation
540.4,Off,CloseCorridor,ConspecificInvestigation
540.44,Off,CloseCorridor,ConspecificInvestigation
540.48,Off,CloseCorridor,ConspecificInvestigation
540.52,Off,CloseCorridor,ConspecificInvestigation
540.56,Off,CloseCorridor,ConspecificInvestigation
540.6,Off,CloseCorridor,ConspecificInvestigation
540.64,Off,CloseCorridor,ConspecificInvestigation
540.68,Off,CloseCorridor,ConspecificInvestigation
540.72,Off,CloseCorridor,ConspecificInvestigation
540.76,Off,CloseCorridor,ConspecificInvestigation
540.8,Off,CloseCorridor,ConspecificInvestigation
540.84,Off,CloseCorridor,ConspecificInvestigation
540.88,Off,CloseCorridor,ConspecificInvestigation
540.92,Off,CloseCorridor,ConspecificInvestigation
540.96,Off,CloseCorridor,ConspecificInvestigation
541,Off,CloseCorridor,ConspecificInvestigation
541.04,Off,CloseCorridor,ConspecificInvestigation
541.08,Off,CloseCorridor,ConspecificInvestigation
541.12,Off,CloseCorridor,ConspecificInvestigation
541.16,Off,CloseCorridor,ConspecificInvestigation
541.2,Off,CloseCorridor,ConspecificInvestigation
541.24,Off,CloseCorridor,Stop
541.28,Off,CloseCorridor,Stop
541.32,Off,CloseCorridor,Stop
541.36,Off,CloseCorridor,Stop
541.4,Off,CloseCorridor,Stop
541.44,Off,CloseCorridor,Stop
541.48,Off,CloseCorridor,Stop
541.52,Off,CloseCorridor,Stop
541.56,Off,CloseCorridor,Stop
541.6,Off,CloseCorridor,Stop
541.64,Off,CloseCorridor,Stop
541.68,Off,CloseCorridor,Stop
541.72,Off,CloseCorridor,Stop
541.76,Off,CloseCorridor,Stop
541.8,Off,CloseCorridor,Stop
541.84,Off,CloseCorridor,Stop
541.88,Off,CloseCorridor,Stop
541.92,Off,CloseCorridor,Stop
541.96,Off,CloseCorridor,Stop
542,Off,CloseCorridor,Stop
542.04,Off,CloseCorridor,Stop
542.08,Off,CloseCorridor,Stop
542.12,Off,CloseCorridor,Stop
542.16,Off,CloseCorridor,Stop
542.2,Off,CloseCorridor,Stop
542.24,Off,CloseCorridor,Stop
542.28,Off,CloseCorridor,Stop
542.32,Off,CloseCorridor,Stop
542.36,Off,CloseCorridor,Stop
542.4,Off,CloseCorridor,Stop
542.44,Off,CloseCorridor,Stop
542.48,Off,CloseCorridor,Stop
542.52,Off,CloseCorridor,Stop
542.56,Off,CloseCorridor,Stop
542.6,Off,CloseCorridor,Stop
542.64,Off,CloseCorridor,Stop
542.68,Off,CloseCorridor,Stop
542.72,Off,CloseCorridor,locomotion
542.76,Off,CloseCorridor,locomotion
542.8,Off,CloseCorridor,locomotion
542.84,Off,CloseCorridor,locomotion
542.88,Off,CloseCorridor,locomotion
542.92,Off,CloseCorridor,locomotion
542.96,Off,CloseCorridor,locomotion
543,Off,CloseCorridor,locomotion
543.04,Off,CloseCorridor,locomotion
543.08,Off,CloseCorridor,locomotion
543.12,Off,CloseCorridor,locomotion
543.16,Off,CloseCorridor,locomotion
543.2,Off,CloseCorridor,locomotion
543.24,Off,CloseCorridor,locomotion
543.28,Off,CloseCorridor,locomotion
543.32,Off,CloseCorridor,locomotion
543.36,Off,CloseCorridor,locomotion
543.4,Off,CloseCorridor,locomotion
543.44,Off,CloseCorridor,Rearing
543.48,Off,CloseCorridor,Rearing
543.52,Off,CloseCorridor,Rearing
543.56,Off,CloseCorridor,Rearing
543.6,Off,CloseCorridor,Rearing
543.64,Off,CloseCorridor,Rearing
543.68,Off,CloseCorridor,Rearing
543.72,Off,CloseCorridor,Rearing
543.76,Off,CloseCorridor,Rearing
543.8,Off,CloseCorridor,Rearing
543.84,Off,CloseCorridor,Rearing
543.88,Off,CloseCorridor,Rearing
543.92,Off,CloseCorridor,Rearing
543.96,Off,CloseCorridor,Rearing
544,Off,CloseCorridor,Rearing
544.04,Off,CloseCorridor,Rearing
544.08,Off,CloseCorridor,Rearing
544.12,Off,CloseCorridor,Rearing
544.16,Off,CloseCorridor,Rearing
544.2,Off,CloseCorridor,Rearing
544.24,Off,CloseCorridor,Rearing
544.28,Off,CloseCorridor,Rearing
544.32,Off,CloseCorridor,Rearing
544.36,Off,CloseCorridor,Rearing
544.4,Off,CloseCorridor,Rearing
544.44,Off,CloseCorridor,Rearing
544.48,Off,CloseCorridor,Rearing
544.52,Off,CloseCorridor,Rearing
544.56,Off,CloseCorridor,Rearing
544.6,Off,CloseCorridor,locomotion
544.64,Off,CloseCorridor,locomotion
544.68,Off,CloseCorridor,locomotion
544.72,Off,CloseCorridor,locomotion
544.76,Off,CloseCorridor,locomotion
544.8,Off,CloseCorridor,locomotion
544.84,Off,CloseCorridor,locomotion
544.88,Off,CloseCorridor,locomotion
544.92,Off,CloseCorridor,locomotion
544.96,Off,CloseCorridor,locomotion
545,Off,CloseCorridor,locomotion
545.04,Off,CloseCorridor,locomotion
545.08,Off,CloseCorridor,locomotion
545.12,Off,CloseCorridor,ConspecificInvestigation
545.16,Off,CloseCorridor,ConspecificInvestigation
545.2,Off,CloseCorridor,ConspecificInvestigation
545.24,Off,CloseCorridor,ConspecificInvestigation
545.28,Off,CloseCorridor,ConspecificInvestigation
545.32,Off,CloseCorridor,ConspecificInvestigation
545.36,Off,CloseCorridor,ConspecificInvestigation
545.4,Off,CloseCorridor,ConspecificInvestigation
545.44,Off,CloseCorridor,ConspecificInvestigation
545.48,Off,CloseCorridor,ConspecificInvestigation
545.52,Off,CloseCorridor,ConspecificInvestigation
545.56,Off,CloseCorridor,ConspecificInvestigation
545.6,Off,CloseCorridor,ConspecificInvestigation
545.64,Off,CloseCorridor,ConspecificInvestigation
545.68,Off,CloseCorridor,ConspecificInvestigation
545.72,Off,CloseCorridor,ConspecificInvestigation
545.76,Off,CloseCorridor,Biting the grid
545.8,Off,CloseCorridor,Biting the grid
545.84,Off,CloseCorridor,Biting the grid
545.88,Off,CloseCorridor,Biting the grid
545.92,Off,CloseCorridor,Biting the grid
545.96,Off,CloseCorridor,Biting the grid
546,Off,CloseCorridor,Biting the grid
546.04,Off,CloseCorridor,Biting the grid
546.08,Off,CloseCorridor,Biting the grid
546.12,Off,CloseCorridor,Biting the grid
546.16,Off,CloseCorridor,Biting the grid
546.2,Off,CloseCorridor,Biting the grid
546.24,Off,CloseCorridor,Biting the grid
546.28,Off,CloseCorridor,Biting the grid
546.32,Off,CloseCorridor,Biting the grid
546.36,Off,CloseCorridor,Biting the grid
546.4,Off,CloseCorridor,Biting the grid
546.44,Off,CloseCorridor,Biting the grid
546.48,Off,CloseCorridor,Biting the grid
546.52,Off,CloseCorridor,Biting the grid
546.56,Off,CloseCorridor,Biting the grid
546.6,Off,CloseCorridor,Biting the grid
546.64,Off,CloseCorridor,Biting the grid
546.68,Off,CloseCorridor,Biting the grid
546.72,Off,CloseCorridor,Biting the grid
546.76,Off,CloseCorridor,Biting the grid
546.8,Off,CloseCorridor,Biting the grid
546.84,Off,CloseCorridor,Biting the grid
546.88,Off,CloseCorridor,Biting the grid
546.92,Off,CloseCorridor,Biting the grid
546.96,Off,CloseCorridor,Biting the grid
547,Off,CloseCorridor,Biting the grid
547.04,Off,CloseCorridor,Biting the grid
547.08,Off,CloseCorridor,Biting the grid
547.12,Off,CloseCorridor,Biting the grid
547.16,Off,CloseCorridor,Biting the grid
547.2,Off,CloseCorridor,Biting the grid
547.24,Off,CloseCorridor,Biting the grid
547.28,Off,CloseCorridor,Biting the grid
547.32,Off,CloseCorridor,Biting the grid
547.36,Off,CloseCorridor,Biting the grid
547.4,Off,CloseCorridor,Biting the grid
547.44,Off,CloseCorridor,ConspecificInvestigation
547.48,Off,CloseCorridor,ConspecificInvestigation
547.52,Off,CloseCorridor,ConspecificInvestigation
547.56,Off,CloseCorridor,ConspecificInvestigation
547.6,Off,CloseCorridor,ConspecificInvestigation
547.64,Off,CloseCorridor,ConspecificInvestigation
547.68,Off,CloseCorridor,ConspecificInvestigation
547.72,Off,CloseCorridor,ConspecificInvestigation
547.76,Off,CloseCorridor,ConspecificInvestigation
547.8,Off,CloseCorridor,ConspecificInvestigation
547.84,Off,CloseCorridor,ConspecificInvestigation
547.88,Off,CloseCorridor,ConspecificInvestigation
547.92,Off,CloseCorridor,ConspecificInvestigation
547.96,Off,CloseCorridor,Rearing
548,Off,CloseCorridor,Rearing
548.04,Off,CloseCorridor,Rearing
548.08,Off,CloseCorridor,Rearing
548.12,Off,CloseCorridor,Rearing
548.16,Off,CloseCorridor,Rearing
548.2,Off,CloseCorridor,Rearing
548.24,Off,CloseCorridor,Rearing
548.28,Off,CloseCorridor,Rearing
548.32,Off,CloseCorridor,locomotion
548.36,Off,CloseCorridor,locomotion
548.4,Off,CloseCorridor,locomotion
548.44,Off,CloseCorridor,locomotion
548.48,Off,CloseCorridor,locomotion
548.52,Off,CloseCorridor,locomotion
548.56,Off,CloseCorridor,locomotion
548.6,Off,CloseCorridor,locomotion
548.64,Off,CloseCorridor,locomotion
548.68,Off,CloseCorridor,locomotion
548.72,Off,CloseCorridor,locomotion
548.76,Off,CloseCorridor,locomotion
548.8,Off,CloseCorridor,locomotion
548.84,Off,CloseCorridor,locomotion
548.88,Off,CloseCorridor,locomotion
548.92,Off,CloseCorridor,locomotion
548.96,Off,CloseCorridor,locomotion
549,Off,CloseCorridor,locomotion
549.04,Off,CloseCorridor,locomotion
549.08,Off,CloseCorridor,locomotion
549.12,Off,CloseCorridor,locomotion
549.16,Off,CloseCorridor,locomotion
549.2,Off,CloseCorridor,locomotion
549.24,Off,CloseCorridor,locomotion
549.28,Off,CloseCorridor,locomotion
549.32,Off,CloseCorridor,locomotion
549.36,Off,CloseCorridor,locomotion
549.4,Off,CloseCorridor,locomotion
549.44,Off,CloseCorridor,locomotion
549.48,Off,CloseCorridor,locomotion
549.52,Off,CloseCorridor,locomotion
549.56,Off,CloseCorridor,locomotion
549.6,Off,CloseCorridor,locomotion
549.64,Off,CloseCorridor,locomotion
549.68,Off,CloseCorridor,locomotion
549.72,Off,CloseCorridor,locomotion
549.76,Off,CloseCorridor,locomotion
549.8,Off,CloseCorridor,locomotion
549.84,Off,CloseCorridor,locomotion
549.88,Off,CloseCorridor,locomotion
549.92,Off,CloseCorridor,locomotion
549.96,Off,CloseCorridor,locomotion
550,Off,CloseCorridor,locomotion
550.04,Off,CloseCorridor,locomotion
550.08,Off,CloseCorridor,locomotion
550.12,Off,CloseCorridor,locomotion
550.16,Off,CloseCorridor,locomotion
550.2,Off,CloseCorridor,locomotion
550.24,Off,CloseCorridor,locomotion
550.28,Off,CloseCorridor,locomotion
550.32,Off,CloseCorridor,locomotion
550.36,Off,CloseCorridor,locomotion
550.4,Off,CloseCorridor,locomotion
550.44,Off,CloseCorridor,locomotion
550.48,Off,CloseCorridor,locomotion
550.52,Off,CloseCorridor,locomotion
550.56,Off,CloseCorridor,locomotion
550.6,Off,CloseCorridor,locomotion
550.64,Off,CloseCorridor,locomotion
550.68,Off,CloseCorridor,locomotion
550.72,Off,CloseCorridor,locomotion
550.76,Off,CloseCorridor,locomotion
550.8,Off,CloseCorridor,locomotion
550.84,Off,CloseCorridor,locomotion
550.88,Off,CloseCorridor,locomotion
550.92,Off,CloseCorridor,locomotion
550.96,Off,CloseCorridor,locomotion
551,Off,CloseCorridor,locomotion
551.04,Off,CloseCorridor,locomotion
551.08,Off,CloseCorridor,locomotion
551.12,Off,CloseCorridor,locomotion
551.16,Off,CloseCorridor,locomotion
551.2,Off,CloseCorridor,Rearing
551.24,Off,CloseCorridor,Rearing
551.28,Off,FarCorridor,locomotion
551.32,Off,FarCorridor,locomotion
551.36,Off,FarCorridor,locomotion
551.4,Off,FarCorridor,locomotion
551.44,Off,FarCorridor,locomotion
551.48,Off,FarCorridor,locomotion
551.52,Off,FarCorridor,locomotion
551.56,Off,FarCorridor,locomotion
551.6,Off,FarCorridor,locomotion
551.64,Off,FarCorridor,locomotion
551.68,Off,FarCorridor,locomotion
551.72,Off,FarCorridor,locomotion
551.76,Off,FarCorridor,locomotion
551.8,Off,FarCorridor,locomotion
551.84,Off,FarCorridor,locomotion
551.88,Off,FarCorridor,locomotion
551.92,Off,FarCorridor,locomotion
551.96,Off,FarCorridor,locomotion
552,Off,FarCorridor,locomotion
552.04,Off,FarCorridor,locomotion
552.08,Off,FarCorridor,locomotion
552.12,Off,FarCorridor,locomotion
552.16,Off,FarCorridor,locomotion
552.2,Off,FarCorridor,locomotion
552.24,Off,FarCorridor,locomotion
552.28,Off,FarCorridor,locomotion
552.32,Off,FarCorridor,locomotion
552.36,Off,FarCorridor,locomotion
552.4,Off,FarCorridor,locomotion
552.44,Off,FarCorridor,locomotion
552.48,Off,FarCorridor,locomotion
552.52,Off,FarCorridor,locomotion
552.56,Off,FarCorridor,locomotion
552.6,Off,FarCorridor,locomotion
552.64,Off,FarCorridor,locomotion
552.68,Off,FarCorridor,locomotion
552.72,Off,FarCorridor,locomotion
552.76,Off,FarCorridor,locomotion
552.8,Off,FarCorridor,locomotion
552.84,Off,FarCorridor,locomotion
552.88,Off,FarCorridor,locomotion
552.92,Off,FarCorridor,locomotion
552.96,Off,FarCorridor,locomotion
553,Off,FarCorridor,locomotion
553.04,Off,FarCorridor,locomotion
553.08,Off,FarCorridor,locomotion
553.12,Off,FarCorridor,locomotion
553.16,Off,FarCorridor,locomotion
553.2,Off,FarCorridor,locomotion
553.24,Off,FarCorridor,locomotion
553.28,Off,FarCorridor,locomotion
553.32,Off,FarCorridor,locomotion
553.36,Off,FarCorridor,locomotion
553.4,Off,FarCorridor,locomotion
553.44,Off,FarCorridor,locomotion
553.48,Off,FarCorridor,locomotion
553.52,Off,FarCorridor,locomotion
553.56,Off,FarCorridor,locomotion
553.6,Off,FarCorridor,locomotion
553.64,Off,FarCorridor,locomotion
553.68,Off,FarCorridor,locomotion
553.72,Off,FarCorridor,locomotion
553.76,Off,FarCorridor,locomotion
553.8,Off,FarCorridor,locomotion
553.84,Off,FarCorridor,locomotion
553.88,,,
553.92,,,
553.96,,,
554,,,
554.04,,,
554.08,,,
554.12,,,
554.16,,,
554.2,,,
554.24,,,
554.28,,,
554.32,,,
554.36,,,
554.4,,,
554.44,,,
554.48,,,
554.52,,,
554.56,,,
554.6,,,
554.64,,,
554.68,,,
554.72,,,
554.76,,,
554.8,,,
554.84,,,
554.88,,,
554.92,,,
554.96,,,
555,,,
555.04,,,
555.08,,,
555.12,,,
555.16,,,
555.2,,,
555.24,,,
555.28,,,
555.32,,,
555.36,,,
555.4,,,
555.44,,,
555.48,,,
555.52,,,
555.56,,,
555.6,,,
555.64,,,
555.68,,,
555.72,,,
555.76,,,
555.8,,,
555.84,,,
555.88,,,
555.92,,,
555.96,,,
556,,,
556.04,,,
556.08,,,
556.12,,,
556.16,,,
556.2,,,
556.24,,,
556.28,,,
556.32,,,
556.36,,,
556.4,On,FarCorridor,locomotion
556.44,On,FarCorridor,locomotion
556.48,On,FarCorridor,locomotion
556.52,On,FarCorridor,locomotion
556.56,On,FarCorridor,locomotion
556.6,On,FarCorridor,locomotion
556.64,On,FarCorridor,locomotion
556.68,On,FarCorridor,locomotion
556.72,On,FarCorridor,locomotion
556.76,On,FarCorridor,locomotion
556.8,On,CloseCorridor,locomotion
556.84,On,CloseCorridor,locomotion
556.88,On,CloseCorridor,locomotion
556.92,On,CloseCorridor,locomotion
556.96,On,CloseCorridor,locomotion
557,On,CloseCorridor,locomotion
557.04,On,CloseCorridor,locomotion
557.08,On,CloseCorridor,locomotion
557.12,On,CloseCorridor,locomotion
557.16,On,CloseCorridor,locomotion
557.2,On,CloseCorridor,locomotion
557.24,On,CloseCorridor,locomotion
557.28,On,CloseCorridor,locomotion
557.32,On,CloseCorridor,locomotion
557.36,On,CloseCorridor,locomotion
557.4,On,CloseCorridor,locomotion
557.44,On,CloseCorridor,locomotion
557.48,On,CloseCorridor,locomotion
557.52,On,CloseCorridor,locomotion
557.56,On,CloseCorridor,locomotion
557.6,On,CloseCorridor,locomotion
557.64,On,CloseCorridor,locomotion
557.68,On,CloseCorridor,locomotion
557.72,On,CloseCorridor,locomotion
557.76,On,CloseCorridor,locomotion
557.8,On,CloseCorridor,locomotion
557.84,On,CloseCorridor,ConspecificInvestigation
557.88,On,CloseCorridor,ConspecificInvestigation
557.92,On,CloseCorridor,ConspecificInvestigation
557.96,On,CloseCorridor,ConspecificInvestigation
558,On,CloseCorridor,ConspecificInvestigation
558.04,On,CloseCorridor,ConspecificInvestigation
558.08,On,CloseCorridor,ConspecificInvestigation
558.12,On,CloseCorridor,ConspecificInvestigation
558.16,On,CloseCorridor,ConspecificInvestigation
558.2,On,CloseCorridor,ConspecificInvestigation
558.24,On,CloseCorridor,ConspecificInvestigation
558.28,On,CloseCorridor,Grooming
558.32,On,CloseCorridor,Grooming
558.36,On,CloseCorridor,Grooming
558.4,On,CloseCorridor,Grooming
558.44,On,CloseCorridor,Grooming
558.48,On,CloseCorridor,Grooming
558.52,On,CloseCorridor,Grooming
558.56,On,CloseCorridor,Grooming
558.6,On,CloseCorridor,Grooming
558.64,On,CloseCorridor,Grooming
558.68,On,CloseCorridor,Grooming
558.72,On,CloseCorridor,Grooming
558.76,On,CloseCorridor,Grooming
558.8,On,CloseCorridor,Grooming
558.84,On,CloseCorridor,Grooming
558.88,On,CloseCorridor,Grooming
558.92,On,CloseCorridor,Grooming
558.96,On,CloseCorridor,Grooming
559,On,CloseCorridor,Grooming
559.04,On,CloseCorridor,Grooming
559.08,On,CloseCorridor,Grooming
559.12,On,CloseCorridor,Grooming
559.16,On,CloseCorridor,Grooming
559.2,On,CloseCorridor,Grooming
559.24,On,CloseCorridor,Grooming
559.28,On,CloseCorridor,Grooming
559.32,On,CloseCorridor,Grooming
559.36,On,CloseCorridor,Grooming
559.4,On,CloseCorridor,Grooming
559.44,On,CloseCorridor,Grooming
559.48,On,CloseCorridor,Grooming
559.52,On,CloseCorridor,Grooming
559.56,On,CloseCorridor,Grooming
559.6,On,CloseCorridor,Grooming
559.64,On,CloseCorridor,Grooming
559.68,On,CloseCorridor,Grooming
559.72,On,CloseCorridor,Grooming
559.76,On,CloseCorridor,Grooming
559.8,On,CloseCorridor,Grooming
559.84,On,CloseCorridor,Grooming
559.88,On,CloseCorridor,Grooming
559.92,On,CloseCorridor,Grooming
559.96,On,CloseCorridor,Grooming
560,On,CloseCorridor,Grooming
560.04,On,CloseCorridor,Grooming
560.08,On,CloseCorridor,Grooming
560.12,On,CloseCorridor,Grooming
560.16,On,CloseCorridor,Grooming
560.2,On,CloseCorridor,Grooming
560.24,On,CloseCorridor,Grooming
560.28,On,CloseCorridor,Grooming
560.32,On,CloseCorridor,Grooming
560.36,On,CloseCorridor,ConspecificInvestigation
560.4,On,CloseCorridor,ConspecificInvestigation
560.44,On,CloseCorridor,ConspecificInvestigation
560.48,On,CloseCorridor,ConspecificInvestigation
560.52,On,CloseCorridor,ConspecificInvestigation
560.56,On,CloseCorridor,ConspecificInvestigation
560.6,On,CloseCorridor,ConspecificInvestigation
560.64,On,CloseCorridor,ConspecificInvestigation
560.68,On,CloseCorridor,ConspecificInvestigation
560.72,On,CloseCorridor,ConspecificInvestigation
560.76,On,CloseCorridor,ConspecificInvestigation
560.8,On,CloseCorridor,ConspecificInvestigation
560.84,On,CloseCorridor,ConspecificInvestigation
560.88,On,CloseCorridor,ConspecificInvestigation
560.92,On,CloseCorridor,ConspecificInvestigation
560.96,On,CloseCorridor,ConspecificInvestigation
561,On,CloseCorridor,ConspecificInvestigation
561.04,On,CloseCorridor,ConspecificInvestigation
561.08,On,CloseCorridor,ConspecificInvestigation
561.12,On,CloseCorridor,ConspecificInvestigation
561.16,On,CloseCorridor,ConspecificInvestigation
561.2,On,CloseCorridor,ConspecificInvestigation
561.24,On,CloseCorridor,ConspecificInvestigation
561.28,On,CloseCorridor,ConspecificInvestigation
561.32,On,CloseCorridor,ConspecificInvestigation
561.36,On,CloseCorridor,ConspecificInvestigation
561.4,On,CloseCorridor,ConspecificInvestigation
561.44,On,CloseCorridor,ConspecificInvestigation
561.48,On,CloseCorridor,ConspecificInvestigation
561.52,On,CloseCorridor,ConspecificInvestigation
561.56,On,CloseCorridor,ConspecificInvestigation
561.6,On,CloseCorridor,ConspecificInvestigation
561.64,On,CloseCorridor,ConspecificInvestigation
561.68,On,CloseCorridor,ConspecificInvestigation
561.72,On,CloseCorridor,ConspecificInvestigation
561.76,On,CloseCorridor,ConspecificInvestigation
561.8,On,CloseCorridor,ConspecificInvestigation
561.84,On,CloseCorridor,ConspecificInvestigation
561.88,On,CloseCorridor,ConspecificInvestigation
561.92,On,CloseCorridor,ConspecificInvestigation
561.96,On,CloseCorridor,ConspecificInvestigation
562,On,CloseCorridor,ConspecificInvestigation
562.04,On,CloseCorridor,ConspecificInvestigation
562.08,On,CloseCorridor,ConspecificInvestigation
562.12,On,CloseCorridor,ConspecificInvestigation
562.16,On,CloseCorridor,ConspecificInvestigation
562.2,On,CloseCorridor,ConspecificInvestigation
562.24,On,CloseCorridor,ConspecificInvestigation
562.28,On,CloseCorridor,ConspecificInvestigation
562.32,On,CloseCorridor,ConspecificInvestigation
562.36,On,CloseCorridor,ConspecificInvestigation
562.4,On,CloseCorridor,ConspecificInvestigation
562.44,On,CloseCorridor,ConspecificInvestigation
562.48,On,CloseCorridor,ConspecificInvestigation
562.52,On,CloseCorridor,ConspecificInvestigation
562.56,On,CloseCorridor,ConspecificInvestigation
562.6,On,CloseCorridor,ConspecificInvestigation
562.64,On,CloseCorridor,ConspecificInvestigation
562.68,On,CloseCorridor,ConspecificInvestigation
562.72,On,CloseCorridor,ConspecificInvestigation
562.76,On,CloseCorridor,ConspecificInvestigation
562.8,On,CloseCorridor,ConspecificInvestigation
562.84,On,CloseCorridor,ConspecificInvestigation
562.88,On,CloseCorridor,ConspecificInvestigation
562.92,On,CloseCorridor,ConspecificInvestigation
562.96,On,CloseCorridor,ConspecificInvestigation
563,On,CloseCorridor,ConspecificInvestigation
563.04,On,CloseCorridor,ConspecificInvestigation
563.08,On,CloseCorridor,ConspecificInvestigation
563.12,On,CloseCorridor,ConspecificInvestigation
563.16,On,CloseCorridor,ConspecificInvestigation
563.2,On,CloseCorridor,ConspecificInvestigation
563.24,On,CloseCorridor,ConspecificInvestigation
563.28,On,CloseCorridor,ConspecificInvestigation
563.32,On,CloseCorridor,ConspecificInvestigation
563.36,On,CloseCorridor,ConspecificInvestigation
563.4,On,CloseCorridor,ConspecificInvestigation
563.44,On,CloseCorridor,ConspecificInvestigation
563.48,On,CloseCorridor,ConspecificInvestigation
563.52,On,CloseCorridor,ConspecificInvestigation
563.56,On,CloseCorridor,ConspecificInvestigation
563.6,On,CloseCorridor,ConspecificInvestigation
563.64,On,CloseCorridor,ConspecificInvestigation
563.68,On,CloseCorridor,ConspecificInvestigation
563.72,On,CloseCorridor,ConspecificInvestigation
563.76,On,CloseCorridor,ConspecificInvestigation
563.8,On,CloseCorridor,ConspecificInvestigation
563.84,On,CloseCorridor,ConspecificInvestigation
563.88,On,CloseCorridor,ConspecificInvestigation
563.92,On,CloseCorridor,ConspecificInvestigation
563.96,On,CloseCorridor,ConspecificInvestigation
564,On,CloseCorridor,ConspecificInvestigation
564.04,On,CloseCorridor,ConspecificInvestigation
564.08,On,CloseCorridor,ConspecificInvestigation
564.12,On,CloseCorridor,ConspecificInvestigation
564.16,On,CloseCorridor,ConspecificInvestigation
564.2,On,CloseCorridor,ConspecificInvestigation
564.24,On,CloseCorridor,ConspecificInvestigation
564.28,On,CloseCorridor,ConspecificInvestigation
564.32,On,CloseCorridor,ConspecificInvestigation
564.36,On,CloseCorridor,ConspecificInvestigation
564.4,On,CloseCorridor,ConspecificInvestigation
564.44,On,CloseCorridor,ConspecificInvestigation
564.48,On,CloseCorridor,ConspecificInvestigation
564.52,On,CloseCorridor,ConspecificInvestigation
564.56,On,CloseCorridor,ConspecificInvestigation
564.6,On,CloseCorridor,ConspecificInvestigation
564.64,On,CloseCorridor,ConspecificInvestigation
564.68,On,CloseCorridor,ConspecificInvestigation
564.72,On,CloseCorridor,ConspecificInvestigation
564.76,On,CloseCorridor,ConspecificInvestigation
564.8,On,CloseCorridor,ConspecificInvestigation
564.84,On,CloseCorridor,ConspecificInvestigation
564.88,On,CloseCorridor,ConspecificInvestigation
564.92,On,CloseCorridor,ConspecificInvestigation
564.96,On,CloseCorridor,ConspecificInvestigation
565,On,CloseCorridor,ConspecificInvestigation
565.04,On,CloseCorridor,ConspecificInvestigation
565.08,On,CloseCorridor,ConspecificInvestigation
565.12,On,CloseCorridor,ConspecificInvestigation
565.16,On,CloseCorridor,ConspecificInvestigation
565.2,On,CloseCorridor,ConspecificInvestigation
565.24,On,CloseCorridor,ConspecificInvestigation
565.28,On,CloseCorridor,ConspecificInvestigation
565.32,On,CloseCorridor,ConspecificInvestigation
565.36,On,CloseCorridor,ConspecificInvestigation
565.4,On,CloseCorridor,ConspecificInvestigation
565.44,On,CloseCorridor,ConspecificInvestigation
565.48,On,CloseCorridor,ConspecificInvestigation
565.52,On,CloseCorridor,ConspecificInvestigation
565.56,On,CloseCorridor,ConspecificInvestigation
565.6,On,CloseCorridor,ConspecificInvestigation
565.64,On,CloseCorridor,ConspecificInvestigation
565.68,On,CloseCorridor,ConspecificInvestigation
565.72,On,CloseCorridor,ConspecificInvestigation
565.76,On,CloseCorridor,ConspecificInvestigation
565.8,On,CloseCorridor,ConspecificInvestigation
565.84,On,CloseCorridor,ConspecificInvestigation
565.88,On,CloseCorridor,ConspecificInvestigation
565.92,On,CloseCorridor,ConspecificInvestigation
565.96,On,CloseCorridor,ConspecificInvestigation
566,On,CloseCorridor,ConspecificInvestigation
566.04,On,CloseCorridor,ConspecificInvestigation
566.08,On,CloseCorridor,ConspecificInvestigation
566.12,On,CloseCorridor,ConspecificInvestigation
566.16,On,CloseCorridor,ConspecificInvestigation
566.2,On,CloseCorridor,ConspecificInvestigation
566.24,On,CloseCorridor,ConspecificInvestigation
566.28,On,CloseCorridor,ConspecificInvestigation
566.32,On,CloseCorridor,ConspecificInvestigation
566.36,On,CloseCorridor,ConspecificInvestigation
566.4,On,CloseCorridor,ConspecificInvestigation
566.44,On,CloseCorridor,ConspecificInvestigation
566.48,On,CloseCorridor,ConspecificInvestigation
566.52,On,CloseCorridor,ConspecificInvestigation
566.56,On,CloseCorridor,ConspecificInvestigation
566.6,On,CloseCorridor,ConspecificInvestigation
566.64,On,CloseCorridor,ConspecificInvestigation
566.68,On,CloseCorridor,ConspecificInvestigation
566.72,On,CloseCorridor,ConspecificInvestigation
